name2,start,end,chr
LINC02528,137945800,137945800,6
LOC107986545,137975472,137975472,6
LOC105378021,138034865,138034865,6
PERP,138092041,138107340,6
ARFGEF3,138162086,138344663,6
PBOV1,138217987,138218395,6
SMIM28,138378072,138382847,6
HEBP2,138403563,138413078,6
NHSL1,138424080,138571911,6
MIR3145,138435294,138435294,6
FLJ46906,138697288,138697288,6
GVQW2,138727466,138773550,6
CCDC28A,138773674,138792803,6
ECT2L,138813274,138902627,6
LOC107986650,138895630,138895630,6
REPS1,138905026,138987682,6
ABRACL,139034160,139042903,6
HECA,139135396,139177105,6
TXLNB,139242525,139292149,6
LOC102723690,139286884,139286884,6
CITED2,139373131,139374138,6
LOC107986651,139457702,139457702,6
LINC01625,139474596,139474596,6
LOC105378023,139527976,139527976,6
LOC105378024,139547690,139547690,6
FILNC1,139860471,139860471,6
LOC103352541,139991261,139991261,6
LOC107986652,140092984,140092984,6
LOC100507477,140093721,140093721,6
LOC105378025,140148171,140148171,6
MIR3668,140205326,140205326,6
LOC105378026,140664189,140664189,6
MIR4465,140683883,140683883,6
LOC105378027,140763262,140785401,6
LOC107986653,140806191,140806191,6
LOC102723724,140898421,140898421,6
LOC105378029,141451006,141451006,6
LOC105378030,141798153,141798153,6
LOC105378031,141928045,142030422,6
LOC107986654,142046330,142046330,6
NMBR,142075647,142147198,6
GJE1,142133158,142134922,6
VTA1,142147287,142218643,6
LOC105378032,142259918,142259918,6
ADGRG6,142302329,142443515,6
LOC153910,142637836,142637889,6
HIVEP2,142753106,142774738,6
LOC107986655,142956864,142956864,6
LINC01277,143037582,143037582,6
AIG1,143060925,143342653,6
LOC107986656,143387960,143387960,6
ADAT2,143428462,143450658,6
PEX3,143451042,143489226,6
FUCA2,143495706,143511634,6
LOC105378035,143518762,143534581,6
PHACTR2-AS1,143562051,143569339,6
PHACTR2,143608309,143823689,6
LTV1,143843477,143863527,6
ZC2HC1B,143864539,143937719,6
PLAGL1,143941423,143948136,6
HYMAI,144008730,144008730,6
SF3B5,144095236,144095497,6
LOC105378036,144125385,144125385,6
STX11,144140736,144187491,6
UTRN,144291828,144850997,6
SNORA98,144405767,144405767,6
EPM2A,145384023,145736021,6
LOC105378039,145769590,145769590,6
FBXO30,145800105,145806405,6
SHPRH,145863975,145964285,6
LOC100507557,145886585,145886585,6
GRM1,146029517,146434796,6
RAB32,146543871,146554605,6
LOC101928661,146598931,146598931,6
ADGB,146599040,146815217,6
LOC105378041,146730759,146730759,6
LOC105378040,146771347,146771347,6
KATNBL1P6,146803824,146803824,6
LUADT1,147180992,147180992,6
STXBP5,147204532,147390473,6
STXBP5-AS1,147204614,147204614,6
LOC105378043,147440077,147440077,6
SAMD5,147508928,147947582,6
LOC105378044,147743297,147743297,6
SASH1,148193580,148548558,6
UST,148747430,149074116,6
LOC107986659,148761004,148761004,6
UST-AS1,148964684,148964684,6
LOC105378047,149032661,149032661,6
LOC105378046,149053415,149053415,6
TAB2,149218770,149409719,6
TAB2-AS1,149257551,149257551,6
SUMO4,149400391,149400679,6
ZC3H12D,149450682,149474543,6
PPIL4,149505452,149546005,6
GINM1,149566414,149590838,6
RPS18P9,149594602,149594602,6
KATNA1,149595035,149638547,6
LATS1,149661728,149716425,6
LOC105378050,149691408,149691408,6
LOC645967,149718896,149718896,6
NUP43,149726968,149746572,6
PCMT1,149749727,149810628,6
LOC107986660,149805339,149805339,6
LRP11,149820548,149864343,6
RAET1E,149869862,149890901,6
RAET1G,149916911,149923152,6
RAET1E-AS1,149919508,149919508,6
LOC105378052,149936319,149936319,6
ULBP2,149942072,149948727,6
ULBP1,149964049,149973713,6
RAET1K,150005144,150005144,6
RAET1L,150020129,150025471,6
ULBP3,150064606,150069066,6
PPP1R14C,150143192,150248820,6
LOC105378054,150306111,150306111,6
IYD,150369031,150404629,6
PLEKHG1,150599995,150841056,6
MTHFD1L,150865822,151101887,6
LOC102723831,151228457,151228457,6
AKAP12,151240562,151353740,6
ZBTB2,151365520,151373637,6
RMND1,151405234,151452169,6
ARMT1,151452545,151469110,6
CCDC170,151494128,151618147,6
LOC107986528,151616849,151616849,6
LOC107986529,151769932,151769932,6
ESR1,151807912,152125348,6
SYNE1,152122435,152636897,6
SYNE1-AS1,152381713,152381713,6
LOC105378061,152687916,152687916,6
MYCT1,152697902,152722253,6
VIP,152752177,152757141,6
LOC105378065,152875814,152875814,6
FBXO5,152971162,152982959,6
MTRF1L,152989894,153003439,6
RGS17,153011573,153044018,6
LOC107986661,153369357,153369357,6
LOC105378066,153424972,153427276,6
OPRM1,154010512,154246785,6
IPCEF1,154159827,154265947,6
LOC105378067,154364517,154364517,6
CNKSR3,154406353,154510114,6
LOC101928868,154522300,154522300,6
SCAF8,154733422,154833395,6
MIR1273C,154853436,154853436,6
TIAM2,155129223,155257121,6
TFB1M,155253626,155314497,6
CLDN20,155275719,155276379,6
NOX3,155396835,155455800,6
LOC105378068,155524104,155526018,6
LOC105378069,155697834,155697834,6
LOC105378072,155891283,155891283,6
MIR1202,155946879,155946879,6
LOC101928923,156296271,156296271,6
LOC105378071,156352702,156371035,6
LOC107986662,156373816,156373816,6
SNORD28B,156378824,156378824,6
LOC105378073,156501196,156501196,6
ARID1B,156777929,157209268,6
MIR4466,156779731,156779731,6
LOC105378075,157253516,157256758,6
TMEM242,157292900,157323499,6
LOC112267967,157316674,157316674,6
LOC105378076,157332950,157332950,6
ZDHHC14,157382021,157676343,6
MIR3692,157529200,157529200,6
LOC105378077,157561455,157561455,6
LOC107986663,157714755,157714755,6
SNX9,157823434,157942838,6
LOC105378078,157893151,157893151,6
SYNJ2,157981961,158099176,6
SYNJ2-IT1,158002383,158002383,6
SERAC1,158111365,158168280,6
GTF2H5,158168330,158192157,6
TULP4,158314016,158506694,6
SNORA116,158323128,158323128,6
TMEM181,158536446,158631888,6
MIR7161,158609790,158609790,6
DYNLT1,158636826,158644708,6
SYTL3,158663268,158764604,6
MIR3918,158764753,158764753,6
EZR,158766913,158818093,6
EZR-AS1,158822239,158822239,6
OSTCP1,158857632,158857632,6
C6orf99,158870190,158917990,6
RSPH3,158977537,159000426,6
TAGAP,159035826,159044146,6
LOC105378083,159043056,159069848,6
LOC107986664,159048736,159048736,6
LOC112267968,159063114,159121318,6
FNDC1,159169596,159271442,6
LOC101929122,159170007,159170007,6
LOC105378084,159383327,159383327,6
LINC02529,159396443,159396443,6
LOC101929142,159468919,159468919,6
LOC105378085,159589961,159604657,6
SOD2,159682492,159693167,6
WTAP,159726810,159755611,6
ACAT2,159762087,159778829,6
SOD2-OT1,159762332,159762332,6
TCP1,159779044,159789468,6
SNORA20,159780381,159780381,6
SNORA29,159785733,159785733,6
MRPL18,159790587,159798429,6
PNLDC1,159800207,159820517,6
MAS1,159906955,159907933,6
LOC105378087,159920215,159920215,6
IGF2R,159969246,160105084,6
AIRN,160007664,160007664,6
LOC729603,160096212,160096212,6
SLC22A1,160121935,160158850,6
SLC22A2,160217431,160258757,6
LOC105378088,160276240,160276240,6
SLC22A3,160348419,160453489,6
LPAL2,160511124,160511124,6
LPA,160531728,160664214,6
PLG,160702304,160753061,6
LOC105378091,160807158,160807158,6
LOC112267969,160895704,160895704,6
LOC105378093,160917715,160926209,6
LOC102724087,160968988,160981213,6
MAP3K4,160991931,161117385,6
AGPAT4,161136539,161274061,6
AGPAT4-IT1,161161982,161161982,6
LOC105378094,161339384,161339384,6
PRKN,161350098,162727774,6
LOC105378098,161484045,161484045,6
LOC105378097,162239913,162239913,6
LOC105369171,162422709,162422709,6
PACRG,162728235,163314987,6
PACRG-AS2,163054161,163054161,6
PACRG-AS3,163192002,163192002,6
LOC105378095,163211640,163211640,6
PACRG-AS1,163324473,163324473,6
DKFZp451B082,163347033,163347033,6
LOC105378099,163371782,163371782,6
LOC105378100,163393403,163393403,6
CAHM,163413950,163413950,6
QKI,163415193,163576676,6
LOC102724152,163671484,163671484,6
LOC105378105,163712422,163714129,6
LOC105378104,163720335,163720335,6
LOC107986666,163761915,163775639,6
LOC105378102,164058908,164058908,6
LOC105378106,164088302,164088302,6
LOC105378110,164191027,164191027,6
LOC105378109,164300812,164300812,6
LOC105379712,164414673,164414673,6
LOC107986667,164525051,164525051,6
MEAT6,164822063,164822063,6
C6orf118,165280016,165309586,6
LOC105378113,165316728,165316728,6
PDE10A,165333024,165988115,6
LOC105378116,165413656,165413656,6
LOC105378115,165677540,165677540,6
LOC105378114,165778343,165778343,6
LINC00473,165988039,165988039,6
LINC00602,165989615,165989615,6
LOC105378117,166042646,166042646,6
LOC729681,166099637,166099637,6
TBXT,166158314,166167591,6
PRR18,166307254,166308142,6
LOC107986669,166317277,166317277,6
SFT2D1,166320216,166342606,6
LOC100289495,166351469,166351469,6
MPC1,166365428,166383013,6
RPS6KA2,166412761,166862170,6
RPS6KA2-IT1,166465383,166465383,6
MIR1913,166509433,166509433,6
LOC107986671,166649215,166649215,6
RPS6KA2-AS1,166905069,166905069,6
RNASET2,166929587,166956182,6
LOC105378120,166973356,166975436,6
MIR3939,166997912,166997912,6
FGFR1OP,166999412,167040119,6
LOC105378122,167122361,167122602,6
LOC107986672,167128620,167128620,6
CCR6,167136134,167137355,6
LOC112267970,167142712,167142712,6
GPR31,167156871,167157831,6
LOC105378123,167169980,167169980,6
TCP10L2,167172144,167196751,6
LOC102724220,167241116,167241116,6
LOC102725048,167247441,167247441,6
UNC93A,167291489,167315452,6
TTLL2,167325173,167341679,6
TCP10,167358034,167384462,6
LOC105378126,167435889,167436414,6
LOC105378127,167472790,167472790,6
LOC105378128,167489247,167489247,6
LOC107986546,167512140,167512140,6
LOC105378129,167551392,167551392,6
LOC105378130,167573780,167573780,6
LOC105378131,167575594,167588738,6
LINC02538,167679223,167679223,6
LINC02487,167683787,167683787,6
LOC105378132,167696295,167696295,6
LOC107986547,167752105,167752105,6
LINC01558,167796859,167796859,6
LOC441179,167798248,167798248,6
AFDN-DT,167826796,167826796,6
AFDN,167827132,167969935,6
LOC107986673,167939728,167939728,6
HGC6.3,167976136,167976652,6
KIF25-AS1,167997077,167997077,6
KIF25,168029585,168044996,6
LOC105378135,168046162,168046162,6
FRMD1,168057096,168092980,6
LOC107986548,168100968,168100968,6
LOC105378137,168226517,168226517,6
LOC101929420,168262578,168262578,6
DACT2,168293893,168319754,6
LOC105378138,168306457,168306457,6
LOC105378139,168334574,168334574,6
LOC107986549,168369437,168369437,6
LOC105378140,168413100,168413100,6
LOC105378141,168421325,168421325,6
SMOC2,168441370,168666438,6
LOC105378142,168697957,168697957,6
LOC105378143,168716888,168716888,6
LOC107986550,168740439,168740439,6
LOC105378145,169007101,169024111,6
LOC101929460,169035643,169035643,6
LOC102724357,169069424,169069424,6
LINC01615,169162301,169162989,6
LINC02544,169182740,169182740,6
THBS2,169217821,169250784,6
LOC101929523,169239565,169239565,6
LOC105378148,169330998,169340221,6
LINC02519,169388435,169391611,6
WDR27,169430667,169702063,6
C6orf120,169702162,169703035,6
PHF10,169704002,169723931,6
LOC107986674,169952757,169952757,6
LOC100131532,169967678,169967678,6
LOC102724475,169978945,169978945,6
LOC107986675,169982736,169982736,6
LOC105378150,170035396,170035396,6
LOC101929614,170153001,170153001,6
LOC105378153,170160462,170160462,6
LOC102724511,170163027,170163027,6
LOC154449,170262569,170262569,6
LOC112267971,170306146,170306743,6
PSMB1,170535219,170553242,6
TBP,170557029,170572265,6
PDCD2,170577558,170584655,6
LOC107986677,170612298,170614350,6
LOC107986678,170637432,170637432,6
LOC101929692,170712351,170735781,6
ATP8A2,488,26019985,13
GRK1,4330,113735363,13
LOC105370370,12814,112195688,13
LOC105377809,17566,113954541,13
C13orf46,17690,113975026,13
LINC01070,18126,112201000,13
LINC00552,24579,113751089,13
LOC105377805,24985,113752805,13
MYO16,25711,109206836,13
LINC00417,41749,18740099,13
RASA3,42372,114132489,13
LINC00411,43630,100944364,13
BAGE5,76397,77998,13
LOC101928730,90118,112273000,13
LOC107984555,92661,112275543,13
LINC01043,122742,112321766,13
LINC01044,132195,112331225,13
"NALCN-AS1",148515,101059286,13
ANKRD20A9P,173617,18871967,13
LOC105370373,177182,112376212,13
SPACA7,177355,112434549,13
LOC107987192,185373,114126282,13
LOC107984593,186682,114127591,13
FAM230C,230676,18232016,13
LOC105370372,276487,112476136,13
TUBGCP3,286962,112588169,13
LOC105379278,347667,18349007,13
LINC00408,18926741,18926741,13
LINC00442,19012634,19012634,13
LOC107984132,19118283,19118283,13
TUBA3C,19173862,19181747,13
LOC101928697,19187465,19187465,13
ANKRD26P3,19344973,19344973,13
LINC00421,19346749,19346749,13
TPTE2,19423061,19561574,13
LINC00350,19588490,19588490,13
MPHOSPH8,19633748,19673441,13
PSPC1,19677756,19783036,13
ZMYM5,19824476,19862826,13
ZMYM2,19965225,20091845,13
LINC01072,20103230,20103230,13
LOC105370101,20120832,20120832,13
GJA3,20141980,20143288,13
LOC107984553,20186191,20186191,13
GJB2,20188900,20189581,13
GJB6,20222694,20223480,13
LOC105370102,20326221,20326221,13
CRYL1,20404128,20525794,13
MIR4499,20433846,20433846,13
LOC105370103,20564896,20566765,13
IFT88,20567976,20691437,13
IL17D,20703305,20721954,13
EEF1AKMT1,20729079,20773958,13
XPO4,20783721,20902774,13
LINC00367,20949428,20949428,13
LATS2,20974869,21046026,13
LOC105370104,21075623,21075623,13
SAP18,21140552,21147342,13
SKA3,21155102,21176477,13
MRPL57,21176916,21177225,13
LINC01046,21235204,21235204,13
LOC105370105,21269084,21294862,13
LOC101928764,21287428,21298091,13
GRK6P1,21322103,21322103,13
MIPEPP3,21332071,21392923,13
LINC00539,21344786,21344859,13
ZDHHC20,21376647,21459370,13
MICU2,21493248,21604205,13
LOC107984582,21628403,21628403,13
FGF9,21671912,21701435,13
LINC00424,21878160,21878160,13
LOC105370108,22093660,22155585,13
LINC00540,22276521,22276521,13
LOC107984599,22457463,22457463,13
BASP1P1,22898181,22898181,13
LOC105370109,22909059,22909059,13
LINC00621,22916369,22916369,13
LOC105370111,22978398,22978398,13
LOC105370112,23129618,23129618,13
SGCG,23160592,23324541,13
LOC107984585,23322746,23322746,13
SACS,23330135,23411239,13
SACS-AS1,23428869,23428869,13
LINC00327,23487464,23487464,13
TNFRSF19,23590183,23673519,13
LOC105370114,23681871,23714951,13
LOC105370113,23724304,23738210,13
MIPEP,23730347,23889320,13
C1QTNF9B,23891288,23897502,13
PCOTH,23891418,23891931,13
ANKRD20A19P,23949315,23949315,13
LOC105370115,23967374,23969256,13
SPATA13,23983893,24302773,13
MIR2276,24162504,24162504,13
SPATA13-AS1,24254439,24254439,13
C1QTNF9,24316003,24321768,13
LINC00566,24337121,24337121,13
PARP4,24421118,24512993,13
LOC105370117,24529087,24529087,13
LOC105370295,24539923,24541913,13
LOC101927375,24541911,24564143,13
TPTE2P6,24597676,24597676,13
LOC107984610,24613878,24613878,13
ATP12A,24680743,24711522,13
LOC105370118,24738648,24738648,13
RNF17,24757116,24879285,13
LOC112268115,24758908,24758908,13
CENPJ,24883176,24922889,13
LOC107987187,24933783,24933783,13
TPTE2P1,24968469,24968469,13
LOC105370119,25046976,25046976,13
PABPC3,25096198,25098094,13
LOC105370120,25119438,25119438,13
AMER2,25169603,25171619,13
LINC00463,25180001,25180001,13
LINC01053,25190657,25190657,13
LOC105370121,25236339,25236339,13
MTMR6,25249231,25287247,13
NUP58,25301773,25349644,13
LOC105370122,25976824,25978652,13
SHISA2,26046512,26050975,13
LINC00415,26059522,26059522,13
RNF6,26132430,26219649,13
CDK8,26254641,26404081,13
WASF3,26642270,26685845,13
LOC107984597,26698849,26698849,13
GPR12,26758822,26759827,13
LOC105370124,27056658,27056658,13
USP12,27069282,27171639,13
USP12-AS1,27169135,27169135,13
USP12-AS2,27183503,27183503,13
LINC02340,27220649,27220649,13
LINC00412,27237257,27237257,13
RPL21,27253776,27256525,13
SNORD102,27255135,27255135,13
SNORA27,27255526,27255526,13
RASL11A,27270944,27273494,13
LOC105370126,27372108,27375102,13
GTF3A,27424737,27435597,13
MTIF3,27435674,27440448,13
LNX2,27548334,27581703,13
POLR1D,27621983,27665953,13
LOC105370128,27680599,27680599,13
LOC105370129,27740133,27740133,13
GSX1,27792690,27793948,13
LOC105370130,27903597,27903597,13
PLUT,27917291,27917291,13
PDX1,27920138,27924701,13
LINC00543,27955363,27955363,13
CDX2,27963114,27969006,13
URAD,27978105,27988637,13
LOC105370132,27988495,27989785,13
FLT3,28004051,28100592,13
PAN3,28138657,28292522,13
PAN3-AS1,28139174,28139174,13
FLT1,28303166,28494843,13
LOC105370135,28584377,28584377,13
POMP,28659184,28678102,13
SLC46A3,28700946,28717998,13
MTUS2,29024668,29503206,13
MTUS2-AS1,29487750,29487750,13
SLC7A1,29514479,29536188,13
LOC102723345,29655478,29655478,13
LOC105370139,29697943,29697943,13
UBL3,29767254,29849538,13
LINC00297,29888405,29888405,13
LINC00572,29926651,29926651,13
LINC00544,29950488,29950488,13
LINC00365,30108875,30108875,13
LINC00384,30153074,30153074,13
LINC00385,30170091,30170106,13
KATNAL1,30208539,30283777,13
LOC102723381,30241781,30241781,13
LINC00426,30373914,30373914,13
LINC01058,30422244,30422244,13
UBE2L5,30427990,30428455,13
LOC107984577,30448973,30448973,13
HMGB1,30461356,30463680,13
USPL1,30621140,30659356,13
ALOX5AP,30713725,30764106,13
LINC00398,30810645,30810645,13
LINC00545,30883395,30883395,13
MEDAG,30906515,30924435,13
TEX26-AS1,30932608,30932608,13
TEX26,30932715,30975502,13
LOC105370145,30977640,30977640,13
LOC102723392,31056905,31056905,13
HSPH1,31137088,31162094,13
LOC105370148,31166374,31171800,13
B3GLCT,31200084,31329668,13
LOC105370150,31470616,31470616,13
RXFP2,31739612,31802405,13
LOC105370152,31814704,31853274,13
EEF1DP3,31959584,31959584,13
FRY-AS1,32031639,32031639,13
FRY,32031795,32295460,13
ZAR1L,32303878,32311925,13
BRCA2,32316460,32398770,13
N4BP2L1,32401871,32428864,13
N4BP2L2,32436381,32538637,13
MINOS1P1,32498492,32498492,13
N4BP2L2-IT2,32509395,32509395,13
LOC107984584,32586445,32586445,13
PDS5B,32648772,32775052,13
LINC00423,32911652,32911652,13
KL,33016440,33064186,13
STARD13,33105592,33524267,13
STARD13-AS,33281334,33281334,13
LINC02344,33335266,33335266,13
LOC112268116,33351823,33351823,13
LOC102723406,33610735,33611975,13
LOC107984551,33687172,33687172,13
RFC3,33818178,33973931,13
LOC105370156,34000786,34000786,13
LOC107984589,34025536,34033563,13
LINC02343,34616292,34616292,13
LINC00457,34640685,34640685,13
LOC105370159,34689431,34689431,13
LOC107987189,34699067,34699067,13
NBEA,34942820,35670991,13
MAB21L1,35475058,35476138,13
LOC105370161,35694674,35694674,13
LINC00445,35699001,35699256,13
DCLK1,35774534,36126137,13
LOC105370163,35898795,35904264,13
LOC107984604,36163886,36163886,13
CCDC169-SOHLH2,36169033,36283606,13
SOHLH2,36169033,36214526,13
CCDC169,36227200,36297719,13
SPART,36304364,36346450,13
SPART-AS1,36369735,36369735,13
CCNA1,36432621,36442665,13
SERTM1,36695078,36695402,13
LOC102723490,36730123,36789186,13
RFXAP,36819357,36827753,13
SMAD9,36848675,36879689,13
ALG5,36949941,36999361,13
EXOSC8,37000657,37009401,13
SUPT20H,37009671,37059714,13
LOC105370165,37031580,37031580,13
CSNK1A1L,37104242,37105256,13
LOC105377814,37238760,37238760,13
LINC01048,37484784,37484784,13
LINC00547,37551536,37551536,13
POSTN,37563332,37598726,13
TRPC4,37636902,37783333,13
LINC02334,38045141,38065571,13
LINC00571,38143232,38143232,13
UFM1,38349919,38363007,13
LOC105370167,38567749,38567749,13
LINC00366,38579516,38579516,13
LINC00437,38686675,38686675,13
FREM2,38687344,38880787,13
FREM2-AS1,38827591,38827591,13
STOML3,38966824,38990721,13
PROSER1,39011364,39037242,13
NHLRC3,39038639,39050109,13
LOC105370169,39091690,39091690,13
LOC105370168,39228164,39228164,13
LOC107984579,39261163,39261163,13
LOC107984580,39337719,39337719,13
LHFPL6,39343935,39601216,13
LOC105370170,39516575,39516575,13
LOC112268119,39601323,39608199,13
COG6,39655726,39788356,13
MIR4305,39664135,39664135,13
LOC105370171,40064394,40064394,13
LOC107984569,40074598,40074598,13
LINC00332,40189030,40189030,13
LINC00548,40220502,40220502,13
LINC00598,40481006,40481006,13
FOXO1,40559522,40666212,13
MIR320D1,40727875,40727875,13
MRPS31,40729371,40771207,13
SLC25A15,40793226,40809667,13
MIR621,40810861,40810861,13
TPTE2P5,40921750,40921750,13
SUGT1P3,40921774,40921774,13
ELF1,40933424,40982054,13
WBP4,41061673,41082914,13
MIR3168,41101100,41101100,13
KBTBD6,41130486,41132511,13
KBTBD7,41192202,41194257,13
MTRF1,41217114,41263580,13
LOC101929140,41236686,41236686,13
LOC105370173,41304060,41304060,13
